OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
NCB1165	36	0	370.79365	148.48414	698.41270	158.63690
NCB1165	37	0	680.63492	161.17509	951.11111	158.63690
NCB1165	38	0	755.55556	243.66627	1034.92063	241.12808
NCB1165	39	0	979.04762	123.10223	1255.87302	119.29495
NCB1165	40	0	1088.25397	206.86251	1366.34921	203.05523
NCB1165	41	0	1280.00000	201.78613	1520.00000	180.21152
NCB1165	42	0	1283.80952	262.70270	1551.74603	225.89894
NCB1165	43	0	1503.49206	356.61575	1724.44444	356.61575
NCB1165	44	0	386.82625	587.92990	491.50277	556.66156
NCB1165	44	1	562.50092	593.25301	651.79852	572.03943
NCB1165	45	0	954.85714	576.21739	848.63492	565.00823
NCB1165	45	1	1455.63492	546.52291	1431.87302	548.07521
NCB1165	46	0	233.22390	449.89498	124.80630	433.51225
NCB1165	46	1	550.91267	433.51225	399.63230	420.91015
NCB1165	47	0	455.10177	307.49125	215.57452	302.45041
NCB1165	47	1	765.22653	252.04201	506.78923	255.82264
NCB1165	48	0	1881.38510	490.92537	1654.03043	499.64179
NCB1165	48	1	1558.65582	507.27612	1337.82476	509.16418
NCB1165	49	0	1874.97796	111.49254	1732.68206	63.80597
NCB1165	49	1	1608.03148	122.23881	1397.43547	94.26119
NCB1165	50	0	1725.36306	401.88806	1602.74397	395.90299
NCB1165	50	1	1477.89192	377.03731	1338.61175	364.18657
NCB1165	51	0	1581.50262	89.58955	1465.62644	52.05224
NCB1165	51	1	1366.93809	88.24627	1204.46170	66.00746
