OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
SBBFLAT_20180322_DOV	189	0	739.15157	513.65389	143.51756	555.04710
SBBFLAT_20180322_DOV	189	1	799.48429	506.75356	199.80838	549.32968
SBBFLAT_20180322_DOV	190	0	955.86938	434.41402	321.86753	474.65389
SBBFLAT_20180322_DOV	190	1	1002.79482	422.38773	360.11768	462.43045
SBBFLAT_20180322_DOV	191	0	1212.61368	470.99343	482.75724	505.75465
SBBFLAT_20180322_DOV	191	1	1253.13124	475.13363	525.64079	508.21906
SBBFLAT_20180322_DOV	192	0	1320.37461	505.47097	568.65866	536.57065
SBBFLAT_20180322_DOV	192	1	1360.99076	502.11939	621.99199	533.71194
SBBFLAT_20180322_DOV	193	0	1321.96858	544.79518	524.46087	573.93647
SBBFLAT_20180322_DOV	193	1	1376.48490	540.65498	570.20333	571.37349
SBBFLAT_20180322_DOV	194	0	997.26433	822.12486	221.21996	839.86857
SBBFLAT_20180322_DOV	195	0	1505.78497	687.79956	1023.41035	723.59036
SBBFLAT_20180322_DOV	195	1	1855.72397	704.46440	1390.70179	729.74699
SBBFLAT_20180322_DOV	196	0	718.07763	831.58817	345.43438	864.70975
SBBFLAT_20180322_DOV	197	0	361.99630	978.26944	43.77079	1010.20811
SBBFLAT_20180322_DOV	198	0	1501.34750	527.99452	1000.64387	556.07777
SBBFLAT_20180322_DOV	198	1	1366.88047	444.40197	887.47073	472.09091
SBBFLAT_20180322_DOV	199	0	1865.97659	789.49288	1276.44917	812.59255
SBBFLAT_20180322_DOV	199	1	1622.70425	710.95619	941.28035	732.15553
SBBFLAT_20180322_DOV	200	0	1578.42760	711.45783	1088.30129	737.94962
SBBFLAT_20180322_DOV	200	1	1326.14110	578.05805	839.15650	605.59255
SBBFLAT_20180322_DOV	201	0	821.19901	1003.50493	235.84720	1024.60022
SBBFLAT_20180322_DOV	201	1	863.98398	1011.98248	272.12569	1028.14896
SBBFLAT_20180322_DOV	202	0	844.31238	1032.09200	231.66420	1049.24425
SBBFLAT_20180322_DOV	202	1	894.98398	1036.23220	288.05360	1053.38445
SBBFLAT_20180322_DOV	203	0	623.43808	690.82147	10.64695	721.57722
SBBFLAT_20180322_DOV	204	0	743.37400	608.60460	141.71041	642.70427
SBBFLAT_20180322_DOV	204	1	944.28589	584.55203	319.15958	621.01752
