OpCode	PeriodIndex	Period	FilenameStart	FrameStart	TimeStart	FilenameEnd	FrameEnd	TimeEnd	HasEnd
NMP_20190831_CL4_DOV	2	3	CL4_L001_1.MP4	56135	15.60865	CL4_L001_1.MP4	64705	17.99158	1
NMP_20190831_CL4_DOV	3	4	CL4_L001_1.MP4	67872	18.87219	CL4_L001_1.MP4	77519	21.55459	1
NMP_20190831_CL4_DOV	4	5	CL4_L001_1.MP4	80684	22.43463	CL4_L001_2.MP4	7594	24.66798	1
NMP_20190831_CL4_DOV	5	6	CL4_L001_2.MP4	10122	25.37090	CL4_L001_2.MP4	17392	27.39236	1
NMP_20190831_W1_DOV	0	1	W1_L001_3.MP4	24342	6.76843	W1_L001_3.MP4	32492	9.03458	1
NMP_20190831_W1_DOV	1	2	W1_L001_3.MP4	34500	9.59292	W1_L001_3.MP4	42358	11.77788	1
NMP_20190831_W1_DOV	2	3	W1_L001_3.MP4	44725	12.43603	W1_L001_3.MP4	53142	14.77643	1
NMP_20190831_W1_DOV	3	4	W1_L001_3.MP4	55556	15.44765	W1_L001_3.MP4	64073	17.81585	1
NMP_20190831_W1_DOV	4	5	W1_L001_3.MP4	66656	18.53407	W1_L001_3.MP4	74384	20.68288	1
NMP_20190831_W1_DOV	5	6	W1_L001_3.MP4	76696	21.32575	W1_L001_4.MP4	3936	23.65085	1
NMP_20190831_W2_DOV	0	1	W2_L001_5.MP4	27565	7.66460	W2_L001_5.MP4	34412	9.56845	1
NMP_20190831_W2_DOV	1	2	W2_L001_5.MP4	36524	10.15570	W2_L001_5.MP4	44298	12.31731	1
NMP_20190831_W2_DOV	2	3	W2_L001_5.MP4	46452	12.91624	W2_L001_5.MP4	54064	15.03280	1
NMP_20190831_W2_DOV	3	4	W2_L001_5.MP4	56360	15.67121	W2_L001_5.MP4	64612	17.96573	1
NMP_20190831_W2_DOV	4	5	W2_L001_5.MP4	70323	19.55370	W2_L001_5.MP4	78816	21.91523	1
NMP_20190831_W2_DOV	5	6	W2_L001_6.MP4	1660	23.01799	W2_L001_6.MP4	9243	25.12649	1
NMP_20190901_CL2_DOV	0	1	CL2_L001_5.MP4	38466	10.69568	CL2_L001_5.MP4	46172	12.83838	1
NMP_20190901_CL2_DOV	1	2	CL2_L001_5.MP4	50318	13.99120	CL2_L001_5.MP4	58804	16.35078	1
NMP_20190901_CL2_DOV	2	3	CL2_L001_5.MP4	62833	17.47106	CL2_L001_5.MP4	72915	20.27442	1
NMP_20190901_CL2_DOV	3	4	CL2_L001_5.MP4	77024	21.41695	CL2_L001_6.MP4	4357	23.76791	1
NMP_20190901_CL2_DOV	4	5	CL2_L001_6.MP4	6852	24.46166	CL2_L001_6.MP4	16184	27.05647	1
NMP_20190901_CL2_DOV	5	6	CL2_L001_6.MP4	19730	28.04246	CL2_L001_6.MP4	27074	30.08450	1
NMP_20190901_CL3_DOV	0	1	CL3_L001_3.MP4	36825	10.23940	CL3_L001_3.MP4	45050	12.52640	1
NMP_20190901_CL3_DOV	1	2	CL3_L001_3.MP4	47601	13.23572	CL3_L001_3.MP4	55751	15.50188	1
NMP_20190901_CL3_DOV	2	3	CL3_L001_3.MP4	59226	16.46812	CL3_L001_3.MP4	67118	18.66253	1
NMP_20190901_CL3_DOV	3	4	CL3_L001_3.MP4	71105	19.77114	CL3_L001_3.MP4	77821	21.63856	1
NMP_20190901_CL3_DOV	4	5	CL3_L001_3.MP4	80792	22.46466	CL3_L001_4.MP4	6618	24.39659	1
NMP_20190901_CL3_DOV	5	6	CL3_L001_4.MP4	11140	25.65396	CL3_L001_4.MP4	18045	27.57394	1
NMP_20190901_CL5_DOV	0	1	CL5_L001_1.MP4	52154	14.50171	CL5_L001_1.MP4	58692	16.31964	1
NMP_20190901_CL5_DOV	1	2	CL5_L001_1.MP4	63986	17.79166	CL5_L001_1.MP4	70374	19.56788	1
NMP_20190901_CL5_DOV	2	3	CL5_L001_2.MP4	5917	24.20168	CL5_L001_2.MP4	14543	26.60018	1
NMP_20190901_CL5_DOV	3	4	CL5_L001_2.MP4	16296	27.08762	CL5_L001_2.MP4	22035	28.68338	1
NMP_20190901_CL5_DOV	4	5	CL5_L001_2.MP4	25256	29.57899	CL5_L001_2.MP4	31725	31.37774	1
NMP_20190901_CL5_DOV	5	6	CL5_L001_2.MP4	32876	31.69778	CL5_L001_2.MP4	40015	33.68282	1
NMP_20190902_CF1_DOV	0	1	CF1_L001_1.MP4	33831	9.40690	CF1_L001_1.MP4	42067	11.69696	1
NMP_20190902_CF1_DOV	1	2	CF1_L001_1.MP4	44981	12.50722	CF1_L001_1.MP4	53143	14.77671	1
NMP_20190902_CF1_DOV	2	3	CF1_L001_1.MP4	55559	15.44849	CF1_L001_1.MP4	62801	17.46217	1
NMP_20190902_CF1_DOV	3	4	CF1_L001_1.MP4	66732	18.55520	CF1_L001_1.MP4	74461	20.70429	1
NMP_20190902_CF1_DOV	4	5	CF1_L001_1.MP4	77707	21.60686	CF1_L001_2.MP4	4743	23.87524	1
NMP_20190902_CF1_DOV	5	6	CF1_L001_2.MP4	7772	24.71747	CF1_L001_2.MP4	15005	26.72865	1
NMP_20190902_CF2_DOV	0	1	CF2_L001_3.MP4	22889	6.36441	CF2_L001_3.MP4	30960	8.60860	1
NMP_20190902_CF2_DOV	1	2	CF2_L001_3.MP4	33397	9.28622	CF2_L001_3.MP4	41205	11.45728	1
NMP_20190902_CF2_DOV	2	3	CF2_L001_3.MP4	44122	12.26837	CF2_L001_3.MP4	51635	14.35740	1
NMP_20190902_CF2_DOV	3	4	CF2_L001_3.MP4	54922	15.27137	CF2_L001_3.MP4	61715	17.16020	1
NMP_20190902_CF2_DOV	4	5	CF2_L001_3.MP4	64779	18.01216	CF2_L001_3.MP4	71566	19.89932	1
NMP_20190902_CF2_DOV	5	6	CF2_L001_3.MP4	75074	20.87474	CF2_L001_4.MP4	968	22.82558	1
NMP_20190902_CF3_DOV	0	1	CF3_L001_5.MP4	35994	10.00833	CF3_L001_5.MP4	45115	12.54448	1
NMP_20190902_CF3_DOV	1	2	CF3_L001_5.MP4	48436	13.46790	CF3_L001_5.MP4	58233	16.19201	1
NMP_20190902_CF3_DOV	2	3	CF3_L001_5.MP4	60989	16.95833	CF3_L001_5.MP4	71129	19.77781	1
NMP_20190902_CF3_DOV	3	4	CF3_L001_5.MP4	76307	21.21759	CF3_L001_6.MP4	6130	24.26090	1
NMP_20190902_CF3_DOV	4	5	CF3_L001_6.MP4	9050	25.07283	CF3_L001_6.MP4	16592	27.16992	1
NMP_20190902_CF3_DOV	5	6	CF3_L001_6.MP4	20457	28.24461	CF3_L001_6.MP4	29152	30.66230	1
