"","Species","Year","Month","Day","Region","Location","Site","Lat","Lon","Sector","CaptureMeth","TL","TL10","TL20","TL50"
"2749","King Wrasse",2006,6,7,"Jurien","Jurien","JC23",-30.41958333,115.0389,"Research","LINE",244,240,240,200
"2750","King Wrasse",2006,6,7,"Jurien","Jurien","JC18",-30.44171667,114.9984333,"Research","LINE",234,230,220,200
"2751","King Wrasse",2006,6,9,"Jurien","Jurien","#460",NA,NA,"Research","LINE",229,220,220,200
"2752","King Wrasse",2006,6,9,"Jurien","Jurien","#460",NA,NA,"Research","LINE",240,240,240,200
"2753","King Wrasse",2006,6,9,"Jurien","Jurien","#460",NA,NA,"Research","LINE",240,240,240,200
"2754","King Wrasse",2006,6,30,"Jurien","Jurien","S foul pass 5m",NA,NA,"Research","LINE",281,280,280,250
"2755","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",282,280,280,250
"2756","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",282,280,280,250
"2757","King Wrasse",2006,6,30,"Jurien","Jurien","SE essex",NA,NA,"Research","LINE",274,270,260,250
"2758","King Wrasse",2006,7,2,"Jurien","Green Head","JC4",-30.12615,114.9370167,"Research","LINE",208,200,200,200
"2759","King Wrasse",2006,7,2,"Jurien","Green Head","JC6",-30.13401667,114.9489167,"Research","LINE",301,300,300,300
"2760","King Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",187,180,180,150
"2761","King Wrasse",2005,7,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",193,190,180,150
"2762","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",251,250,240,250
"2763","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",256,250,240,250
"2764","King Wrasse",2005,7,26,"Jurien","Jurien","EB5",-30.32908333,114.9877167,"Research","LINE",250,250,240,250
"2765","King Wrasse",2005,7,28,"Jurien","Jurien","favi",NA,NA,"Research","LINE",284,280,280,250
"2766","King Wrasse",2005,7,31,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",276,270,260,250
"2767","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",269,260,260,250
"2768","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",257,250,240,250
"2769","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",279,270,260,250
"2770","King Wrasse",2005,8,1,"Jurien","Jurien","JV155",NA,NA,"Research","LINE",274,270,260,250
"2771","King Wrasse",2005,8,8,"Jurien","Jurien","BOSC",NA,NA,"Research","LINE",235,230,220,200
"2772","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",276,270,260,250
"2773","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",238,230,220,200
"2774","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",261,260,260,250
"2775","King Wrasse",2005,8,11,"Jurien","Green Head","8m reef",-30.15161667,114.9473333,"Research","LINE",281,280,280,250
"2776","King Wrasse",2006,8,17,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",269,260,260,250
"2777","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",237,230,220,200
"2778","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",245,240,240,200
"2779","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",260,260,260,250
"2780","King Wrasse",2005,8,22,"Jurien","Jurien","eb5i",NA,NA,"Research","LINE",274,270,260,250
"2781","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",258,250,240,250
"2782","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",235,230,220,200
"2783","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",225,220,220,200
"2784","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",240,240,240,200
"2785","King Wrasse",2006,8,28,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",263,260,260,250
"2786","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",241,240,240,200
"2787","King Wrasse",2006,9,15,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",241,240,240,200
"2788","King Wrasse",2005,9,16,"Jurien","Jurien","NHSC",NA,NA,"Research","LINE",261,260,260,250
"2789","King Wrasse",2006,9,19,"Jurien","Jurien","NE  JC14",NA,NA,"Research","LINE",274,270,260,250
"2790","King Wrasse",2006,9,20,"Jurien","Green Head","#477 6m",NA,NA,"Research","LINE",188,180,180,150
"2791","King Wrasse",2006,9,20,"Jurien","Green Head","#477 6m",NA,NA,"Research","LINE",232,230,220,200
"2792","King Wrasse",2006,10,9,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",230,230,220,200
"2793","King Wrasse",2006,10,9,"Jurien","Jurien","Booka ",NA,NA,"Research","LINE",247,240,240,200
"2794","King Wrasse",2005,10,28,"Jurien","Jurien","BOOMA",-30.31781667,114.97045,"Research","LINE",232,230,220,200
"2795","King Wrasse",2005,10,28,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",230,230,220,200
"2796","King Wrasse",2005,10,28,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",228,220,220,200
"2797","King Wrasse",2006,10,28,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",227,220,220,200
"2798","King Wrasse",2006,10,28,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",219,210,200,200
"2799","King Wrasse",2005,10,29,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",256,250,240,250
"2800","King Wrasse",2005,10,31,"Jurien","Jurien","JC18",-30.44171667,114.9984333,"Research","LINE",229,220,220,200
"2801","King Wrasse",2005,10,31,"Jurien","Jurien","JC17",-30.4214,115.0019333,"Research","LINE",227,220,220,200
"2802","King Wrasse",2005,10,31,"Jurien","Jurien","JC17",-30.4214,115.0019333,"Research","LINE",286,280,280,250
"2803","King Wrasse",2005,10,31,"Jurien","Jurien","JC17",-30.4214,115.0019333,"Research","LINE",260,260,260,250
"2804","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",258,250,240,250
"2805","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",255,250,240,250
"2806","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",215,210,200,200
"2807","King Wrasse",2005,11,2,"Jurien","Jurien","JC22",-30.44596667,114.9907333,"Research","LINE",221,220,220,200
"2808","King Wrasse",2006,11,2,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",249,240,240,200
"2809","King Wrasse",2006,11,2,"Jurien","Jurien","JC13",-30.32908333,114.9877167,"Research","LINE",262,260,260,250
"2810","King Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",239,230,220,200
"2811","King Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",252,250,240,250
"2812","King Wrasse",2005,11,11,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",285,280,280,250
"2813","King Wrasse",2005,11,15,"Jurien","Jurien","JC24",-30.41511667,114.9831,"Research","LINE",288,280,280,250
"2814","King Wrasse",2005,11,22,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",272,270,260,250
"2815","King Wrasse",2005,11,22,"Jurien","Green Head","JC5",-30.13035,114.9684667,"Research","LINE",291,290,280,250
"2816","King Wrasse",2004,11,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",200,200,200,200
"2817","King Wrasse",2005,11,25,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",236,230,220,200
"2818","King Wrasse",2006,11,28,"Jurien","Green Head","JC7",-30.15161667,114.9473333,"Research","LINE",250,250,240,250
"2819","King Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",258,250,240,250
"2820","King Wrasse",2005,12,2,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",226,220,220,200
"2821","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",293,290,280,250
"2822","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",283,280,280,250
"2823","King Wrasse",2005,12,7,"Jurien","Jurien","booker sanct",NA,NA,"Research","LINE",282,280,280,250
"2824","King Wrasse",2005,12,8,"Jurien","Green Head","GH#312",NA,NA,"Research","LINE",212,210,200,200
"2825","King Wrasse",2006,12,8,"Jurien","Green Head","JC33",-30.14311667,114.9733167,"Research","LINE",293,290,280,250
"2826","King Wrasse",2005,12,9,"Jurien","Green Head","#JFV5",NA,NA,"Research","LINE",229,220,220,200
"2827","King Wrasse",2005,12,9,"Jurien","Green Head","#JFV5",NA,NA,"Research","LINE",194,190,180,150
"2828","King Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",242,240,240,200
"2829","King Wrasse",2005,12,9,"Jurien","Green Head","JC35",-30.17226667,114.9455333,"Research","LINE",277,270,260,250
"2830","King Wrasse",2006,12,12,"Jurien","Green Head","GH 20m",NA,NA,"Research","LINE",263,260,260,250
"2831","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",258,250,240,250
"2832","King Wrasse",2004,12,16,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",243,240,240,200
"2833","King Wrasse",2005,12,19,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",260,260,260,250
"2834","King Wrasse",2005,12,19,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",235,230,220,200
"2835","King Wrasse",2006,1,13,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",291,290,280,250
"2836","King Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",237,230,220,200
"2837","King Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",250,250,240,250
"2838","King Wrasse",2006,1,14,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",259,250,240,250
"2839","King Wrasse",2006,1,14,"Jurien","Jurien","JC21",-30.29423333,114.96625,"Research","LINE",215,210,200,200
"2840","King Wrasse",2006,1,16,"Jurien","Jurien","357",-30.31153333,114.9656167,"Research","LINE",240,240,240,200
"2841","King Wrasse",2006,1,17,"Jurien","Jurien","outer rocks inshore",NA,NA,"Research","LINE",284,280,280,250
"2842","King Wrasse",2006,1,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",235,230,220,200
"2843","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",297,290,280,250
"2844","King Wrasse",2005,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",250,250,240,250
"2845","King Wrasse",2006,1,24,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",313,310,300,300
"2846","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",252,250,240,250
"2847","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",284,280,280,250
"2848","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",286,280,280,250
"2849","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",254,250,240,250
"2850","King Wrasse",2007,1,25,"Metro","Perth","STRAGGLERS",-32.0593413,115.6348038,"Research","LINE",301,300,300,300
"2851","King Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",266,260,260,250
"2852","King Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",265,260,260,250
"2853","King Wrasse",2005,1,30,"Jurien","Jurien","escp",NA,NA,"Research","LINE",253,250,240,250
"2854","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",286,280,280,250
"2855","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",293,290,280,250
"2856","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",266,260,260,250
"2857","King Wrasse",2005,2,2,"Jurien","Green Head","fis1",NA,NA,"Research","LINE",310,310,300,300
"2858","King Wrasse",2006,2,2,"Jurien","Jurien","312",-30.07461667,114.9289333,"Research","LINE",196,190,180,150
"2859","King Wrasse",2006,2,2,"Jurien","Jurien","312",-30.07461667,114.9289333,"Research","LINE",211,210,200,200
"2860","King Wrasse",2006,2,2,"Jurien","Jurien","312",-30.07461667,114.9289333,"Research","LINE",232,230,220,200
"2861","King Wrasse",2005,2,3,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",305,300,300,300
"2862","King Wrasse",2005,2,3,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",271,270,260,250
"2863","King Wrasse",2005,2,3,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",301,300,300,300
"2864","King Wrasse",2005,2,3,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",263,260,260,250
"2865","King Wrasse",2005,2,3,"Jurien","Cervantes","BIGWV",-30.52381667,115.0194833,"Research","LINE",292,290,280,250
"2866","King Wrasse",2006,2,6,"Jurien","Green Head","325",NA,NA,"Research","LINE",275,270,260,250
"2867","King Wrasse",2006,2,6,"Jurien","Green Head","325",NA,NA,"Research","LINE",276,270,260,250
"2868","King Wrasse",2006,2,7,"Jurien","Green Head","FI11M",-30.12615,114.9370167,"Research","LINE",207,200,200,200
"2869","King Wrasse",2006,2,7,"Jurien","Green Head","FI12.5m",NA,NA,"Research","LINE",230,230,220,200
"2870","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",229,220,220,200
"2871","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",230,230,220,200
"2872","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",247,240,240,200
"2873","King Wrasse",2005,2,13,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",259,250,240,250
"2874","King Wrasse",2006,2,14,"Metro","Perth","nmo2",NA,NA,"Research","LINE",279,270,260,250
"2875","King Wrasse",2006,2,14,"Metro","Perth","nmo2",NA,NA,"Research","LINE",321,320,320,300
"2876","King Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",200,200,200,200
"2877","King Wrasse",2006,2,22,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",249,240,240,200
"2878","King Wrasse",2006,2,22,"Jurien","Green Head","JC7",-30.15161667,114.9473333,"Research","LINE",265,260,260,250
"2879","King Wrasse",2006,2,22,"Jurien","Green Head","JC7",-30.15161667,114.9473333,"Research","LINE",270,270,260,250
"2880","King Wrasse",2006,2,22,"Jurien","Green Head","JC7",-30.15161667,114.9473333,"Research","LINE",241,240,240,200
"2881","King Wrasse",2007,2,27,"Metro","Perth","Murray reefs",NA,NA,"Research","LINE",345,340,340,300
"2882","King Wrasse",2006,2,28,"Jurien","Cervantes","JC41",NA,NA,"Research","LINE",245,240,240,200
"2883","King Wrasse",2005,3,7,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",258,250,240,250
"2884","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",303,300,300,300
"2885","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",251,250,240,250
"2886","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",243,240,240,200
"2887","King Wrasse",2006,3,7,"Jurien","Jurien","JBOP",NA,NA,"Research","LINE",266,260,260,250
"2888","King Wrasse",2006,3,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",213,210,200,200
"2889","King Wrasse",2006,3,8,"Jurien","Green Head","312",-30.07461667,114.9289333,"Research","LINE",227,220,220,200
"2890","King Wrasse",2006,3,8,"Jurien","Green Head","402",-30.08116667,114.9308667,"Research","LINE",225,220,220,200
"2891","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",237,230,220,200
"2892","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",245,240,240,200
"2893","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",245,240,240,200
"2894","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",268,260,260,250
"2895","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",275,270,260,250
"2896","King Wrasse",2006,3,8,"Jurien","Green Head","403",-30.09263333,114.9412833,"Research","LINE",267,260,260,250
"2897","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",235,230,220,200
"2898","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",235,230,220,200
"2899","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",239,230,220,200
"2900","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",268,260,260,250
"2901","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",238,230,220,200
"2902","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",232,230,220,200
"2903","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",257,250,240,250
"2904","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",228,220,220,200
"2905","King Wrasse",2006,3,9,"Jurien","Jurien","215",-30.25495,114.98115,"Research","LINE",279,270,260,250
"2906","King Wrasse",2006,3,9,"Jurien","Jurien","201",-30.2652,114.9846667,"Research","LINE",270,270,260,250
"2907","King Wrasse",2006,3,10,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",222,220,220,200
"2908","King Wrasse",2006,3,10,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",247,240,240,200
"2909","King Wrasse",2006,3,10,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",250,250,240,250
"2910","King Wrasse",2006,3,10,"Jurien","Jurien","JC12",-30.31781667,114.97045,"Research","LINE",263,260,260,250
"2911","King Wrasse",2007,3,13,"Metro","Perth","#591",NA,NA,"Research","LINE",287,280,280,250
"2912","King Wrasse",2005,3,17,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",282,280,280,250
"2913","King Wrasse",2007,3,30,"Jurien","Green Head","#597",NA,NA,"Research","LINE",243,240,240,200
"2914","King Wrasse",2007,3,31,"Jurien","Green Head","314",-30.07686667,114.93435,"Research","LINE",202,200,200,200
"2915","King Wrasse",2007,3,31,"Jurien","Green Head","314",-30.07686667,114.93435,"Research","LINE",212,210,200,200
"2916","King Wrasse",2007,3,31,"Jurien","Green Head","314",-30.07686667,114.93435,"Research","LINE",235,230,220,200
"2917","King Wrasse",2005,4,5,"Metro","Perth","ROTTO",-32.04166603,115.5416679,"Research","LINE",220,220,220,200
